survived,pclass,sex,age,sibSp,parch,fare,embarked,family_size,title
0,3,0,-0.1307013574660631,1,1,-0.002347377174138998,2,2.0,3
0,3,1,-0.8999321266968323,1,1,0.24938933545838812,2,2.0,2
1,2,0,-0.1307013574660631,1,0,0.5000433095419583,2,1.0,3
1,2,0,-0.8230090497737554,0,0,0.5000433095419583,2,0.0,1
1,3,1,0.17699095022624461,0,0,-0.277362968609244,2,0.0,2
1,1,1,-0.1307013574660631,0,0,0.5238635576190146,2,0.0,2
1,2,0,0.9462217194570138,1,0,0.5000433095419583,2,1.0,3
0,3,1,-0.9768552036199092,0,0,-0.31742429492065694,2,0.0,2
0,1,1,1.5616063348416291,1,0,1.7949986140946572,2,1.0,2
1,1,0,-1.20762443438914,1,2,4.571140253620677,2,3.0,1
0,3,0,-0.6691628959276016,2,2,0.8627607234425888,2,4.0,1
1,2,0,-0.43839366515837075,2,3,0.18604913034439746,2,5.0,3
0,1,1,2.638529411764706,1,4,10.764404753655324,2,5.0,2
0,2,1,0.10006787330316769,0,0,-0.1712545908114476,2,0.0,2
1,2,0,1.1769909502262446,1,1,0.5108706950315294,2,2.0,3
0,3,1,-0.7460859728506785,0,0,-0.21456413276973182,2,0.0,2
0,3,1,-0.3614705882352939,1,0,-0.2892730926477721,2,1.0,2
1,2,0,-0.1307013574660631,0,0,-0.06298073591573695,2,0.0,4
1,3,1,0.0,0,0,-0.2746561222368512,2,0.0,2
1,1,1,-1.9768552036199092,0,2,2.919240697110387,2,2.0,0
1,2,0,-1.284547511312217,0,1,0.21853128681311065,2,1.0,1
1,1,1,0.33083710407239847,0,0,0.5238635576190146,2,0.0,2
1,3,0,-1.8999321266968323,2,1,0.20806337052179327,0,3.0,1
1,1,1,1.715452488687783,0,0,0.6949362483542374,2,0.0,4
0,2,1,0.4846832579185523,1,2,0.5758350079689557,2,3.0,2
0,3,1,0.0,1,0,0.2387438500450419,2,1.0,2
0,1,1,0.023144796380090763,0,0,0.5758350079689557,0,0.0,2
1,1,1,1.4846832579185523,1,0,3.2330573071859194,0,1.0,2
1,3,1,-0.05377828054298616,0,0,-0.2840412999792114,0,0.0,2
0,1,1,2.715452488687783,0,0,0.5238635576190146,2,0.0,2
1,1,0,0.0,1,0,1.6201363384380845,2,1.0,3
1,2,0,1.5616063348416291,0,0,-0.1712545908114476,2,0.0,1
1,1,1,1.4077601809954754,0,0,0.5238635576190146,2,0.0,2
0,3,1,0.33083710407239847,0,0,-0.277362968609244,2,0.0,2
0,1,1,1.3308371040723985,0,0,1.0414125840205113,2,0.0,2
0,2,1,1.4077601809954754,0,0,-0.06298073591573695,2,0.0,2
0,3,1,0.6385294117647061,0,0,-0.32067251056752827,2,0.0,2
0,1,1,2.0231447963800906,0,0,0.5238635576190146,2,0.0,2
0,3,1,0.0,0,0,-0.2914385697456864,1,0.0,2
1,3,0,-2.2268552036199094,2,1,0.20806337052179327,0,3.0,1
0,3,1,0.6385294117647061,0,0,-0.2508358741597949,2,0.0,2
1,2,0,0.25391402714932154,1,2,0.5758350079689557,2,3.0,3
1,2,0,-0.5153167420814477,0,0,-0.028692571547363297,0,0.0,3
0,3,0,-0.5922398190045246,0,0,-0.19994716235881088,2,0.0,1
0,1,1,0.0,0,0,1.6260914004573488,2,0.0,2
0,3,1,-0.05377828054298616,1,0,-0.32085441064375303,2,1.0,2
0,3,1,-0.5922398190045246,0,0,-0.300282378213568,2,0.0,2
1,3,0,-2.130701357466063,0,1,-0.09383878456101451,2,1.0,1
0,3,1,-1.5922398190045246,5,2,1.405212736470099,2,7.0,0
0,3,1,1.5616063348416291,0,0,-0.277362968609244,2,0.0,2
1,3,0,2.5616063348416294,0,0,-0.21077454784838193,2,0.0,3
1,1,1,-0.3614705882352939,1,0,3.3185936525535307,0,1.0,2
1,1,0,0.4077601809954754,1,0,3.27185399487215,2,1.0,3
0,1,1,2.176990950226245,0,0,0.6602886147876099,0,0.0,2
1,3,1,-1.5922398190045246,1,1,0.06261693576328738,2,2.0,0
0,3,1,-0.6691628959276016,0,0,-0.3120106021758714,2,0.0,2
0,1,1,1.946221719457014,0,0,0.6949362483542374,2,0.0,2
0,1,1,3.176990950226245,0,0,1.5179994456378627,0,0.0,2
0,3,1,0.0,0,0,0.00017756912202893625,0,0.0,2
1,1,0,1.8692986425339368,1,0,2.7636901462130137,0,1.0,1
0,3,1,0.0,0,0,0.027969302196659943,2,0.0,2
0,1,0,-0.3614705882352939,1,2,5.937556302404546,2,3.0,3
0,3,1,-0.43839366515837075,0,0,-0.28837225417503987,2,0.0,2
0,3,0,-0.6691628959276016,0,0,-0.29035583119672925,1,0.0,1
0,3,0,0.0,0,0,-0.29558762386529,1,0.0,1
0,3,0,0.5616063348416293,0,0,-0.21077454784838193,2,0.0,1
1,1,0,-1.053778280542986,0,0,3.120270598018155,2,0.0,1
0,1,1,-0.8999321266968323,1,0,4.090404337883722,0,1.0,2
1,2,0,0.25391402714932154,0,2,0.5000433095419583,2,2.0,3
1,1,1,0.0,0,0,0.5238635576190146,2,0.0,2
0,3,1,-0.1307013574660631,0,0,0.34954265123692047,2,0.0,2
1,3,1,-0.28454751131221695,0,0,1.8208024391934032,2,0.0,2
1,3,1,-0.05377828054298616,0,0,-0.29035583119672925,1,0.0,2
1,1,1,0.4846832579185523,0,0,0.5124948028549651,2,0.0,2
1,1,0,1.8692986425339368,1,0,1.946582010948652,0,1.0,3
0,3,1,-0.43839366515837075,0,0,-0.30136511676252514,2,0.0,2
0,1,1,1.3308371040723985,0,0,0.8474204836809646,2,0.0,2
1,2,0,0.33083710407239847,0,0,-0.1712545908114476,2,0.0,3
0,3,1,0.0,0,0,0.41992065691913233,1,0.0,2
1,2,0,0.4846832579185523,1,0,0.5000433095419583,2,1.0,3
0,3,1,0.17699095022624461,0,0,-0.2840412999792114,2,0.0,2
1,1,0,0.023144796380090763,0,0,3.423437391726145,2,0.0,1
1,1,0,1.1000678733031677,0,1,1.8850478137343218,0,1.0,3
0,3,1,0.0,0,0,-0.3129114406486037,0,0.0,2
0,3,1,0.8308371040723984,0,0,-0.29035583119672925,1,0.0,2
0,1,1,0.0,0,0,8.97915078650128,2,0.0,2
0,3,1,0.7154524886877831,0,0,-0.2827766613540295,2,0.0,2
0,2,1,-0.5153167420814477,2,1,-0.12794504885316332,2,3.0,2
1,2,0,-2.130701357466063,1,1,0.5000433095419583,2,2.0,1
0,3,1,-0.9768552036199092,1,1,-0.3129114406486037,0,2.0,2
1,3,0,0.0,0,2,0.34232295059247453,0,2.0,3
0,3,0,0.023144796380090763,0,0,-0.2508358741597949,2,0.0,1
1,2,0,-1.7460859728506786,0,2,0.5108706950315294,2,2.0,1
0,1,1,1.1769909502262446,0,0,0.5238635576190146,2,0.0,4
1,1,0,0.023144796380090763,0,0,3.983213221536969,0,0.0,1
0,3,1,0.0,0,0,0.001983577021689412,2,0.0,2
1,1,0,-0.5922398190045246,0,2,1.517817545561638,0,2.0,1
1,1,0,0.4846832579185523,0,2,2.4489726976647495,2,2.0,1
0,3,0,-1.5922398190045246,4,2,0.7285011433719076,2,6.0,1
0,3,0,-1.4383936651583709,4,2,0.7285011433719076,2,6.0,1
1,2,1,0.17699095022624461,1,0,0.5000433095419583,2,1.0,2
0,1,1,1.5616063348416291,1,0,3.983213221536969,0,1.0,2
0,1,1,2.638529411764706,0,0,0.5000433095419583,2,0.0,2
1,2,0,-0.8230090497737554,1,0,0.5000433095419583,2,1.0,3
1,2,1,0.0,0,0,-0.025626255976716767,0,0.0,2
0,3,1,0.25391402714932154,1,1,0.26292356732035194,2,2.0,2
1,2,1,-1.6691628959276015,1,1,0.9656208855935139,2,2.0,0
1,1,1,-0.9768552036199092,0,2,4.1763001524495875,0,2.0,2
0,2,1,-0.20762443438914,0,0,0.5000433095419583,2,0.0,2
0,3,1,0.0,0,0,-0.28692571547363316,1,0.0,2
1,3,1,-0.5922398190045246,0,0,-0.31309334072482853,0,0.0,2
1,3,0,-0.5922398190045246,0,0,-0.2892730926477721,2,0.0,1
1,1,0,1.4077601809954754,1,0,1.089053080174624,0,1.0,4
0,1,1,0.0,0,0,9.227998752685192,0,0.0,2
1,1,0,0.7154524886877831,1,1,2.8236002356039083,2,2.0,3
1,3,0,0.4846832579185523,1,0,0.12758124870071366,2,1.0,3
0,3,1,0.79237556561086,0,0,-0.2840412999792114,2,0.0,2
0,2,1,-0.1307013574660631,0,0,-0.041325964936594836,2,0.0,2
0,3,0,0.0,0,0,-0.277362968609244,2,0.0,1
0,3,1,-0.43839366515837075,2,0,0.41992065691913233,2,2.0,2
0,3,1,-0.8230090497737554,0,0,-0.2840412999792114,2,0.0,2
0,3,0,-0.05377828054298616,0,4,0.2867438153974083,2,4.0,3
1,3,1,0.17699095022624461,0,0,-0.2858429769246761,2,0.0,2
1,2,1,2.4846832579185523,0,0,-0.1712545908114476,2,0.0,2
1,1,0,1.79237556561086,2,0,1.6035357910054742,2,2.0,3
1,1,1,0.4846832579185523,0,0,0.5168257570507934,2,0.0,2
0,3,1,-1.053778280542986,0,0,-0.277362968609244,2,0.0,2
0,3,1,-0.8230090497737554,0,0,0.001983577021689412,2,0.0,2
1,2,0,0.33083710407239847,0,0,-0.06298073591573695,2,0.0,1
1,1,0,0.7154524886877831,1,0,1.7949986140946572,2,1.0,3
0,3,0,0.0,1,0,0.00017756912202893625,0,1.0,3
1,3,1,0.17699095022624461,0,0,-0.2827766613540295,2,0.0,2
1,2,0,-0.3614705882352939,1,1,0.6732814773750952,2,2.0,1
1,1,0,0.7154524886877831,1,1,4.1763001524495875,0,2.0,3
0,2,1,1.8692986425339368,0,0,0.5000433095419583,2,0.0,2
0,1,1,0.4846832579185523,0,0,1.1117905897027232,0,0.0,2
0,3,1,0.0,0,0,-0.24867039706188065,0,0.0,2
1,1,0,-0.8999321266968323,0,2,2.8236002356039083,2,2.0,1
0,2,1,1.3308371040723985,0,0,0.023638348000831536,2,0.0,2
1,1,1,2.3308371040723985,1,1,2.8041109417226804,0,2.0,2
0,3,1,0.4077601809954754,0,0,-0.31742429492065694,2,0.0,2
1,1,0,1.715452488687783,1,0,2.7636901462130137,0,1.0,3
0,3,1,1.3308371040723985,0,0,-0.3120106021758714,2,0.0,2
0,3,0,0.0,0,2,-0.29035583119672925,1,2.0,1
0,2,1,0.5616063348416293,1,0,0.5000433095419583,2,1.0,2
0,3,1,0.4846832579185523,1,1,0.41992065691913233,2,2.0,2
1,2,0,0.0,0,0,0.803210103249948,2,0.0,1
0,3,1,1.4846832579185523,0,0,-0.6260047813734322,2,0.0,2
1,1,1,1.4846832579185523,1,0,1.8395727946781235,0,1.0,4
1,2,0,-0.43839366515837075,2,1,0.5433528515002425,2,3.0,3
0,1,1,0.0,0,0,1.21031979765782,2,0.0,2
0,3,1,1.1000678733031677,0,0,-0.277362968609244,2,0.0,2
1,1,1,0.4077601809954754,0,0,0.5238635576190146,0,0.0,2
0,3,1,0.4846832579185523,1,0,0.0474585960778879,2,1.0,2
0,3,1,0.023144796380090763,0,0,-0.2840412999792114,2,0.0,2
1,1,1,-0.20762443438914,0,0,0.6949362483542374,2,0.0,2
1,2,0,-0.5922398190045246,1,2,1.1747713256184602,0,3.0,3
1,1,0,0.79237556561086,0,0,6.020385801399765,2,0.0,1
0,3,0,0.7154524886877831,1,5,0.7285011433719076,2,6.0,3
0,3,1,0.0,0,0,-0.32067251056752827,2,0.0,2
1,2,0,-0.43839366515837075,1,2,2.1891154459150437,2,3.0,1
0,3,1,0.33083710407239847,1,1,-0.002347377174138998,2,2.0,2
0,3,0,-0.28454751131221695,1,0,0.07127884415494427,2,1.0,3
1,2,0,-1.9768552036199092,2,1,1.0630673549996534,2,3.0,1
0,2,1,-0.28454751131221695,0,0,-0.1712545908114476,2,0.0,2
0,3,1,-0.20762443438914,1,0,0.0,0,1.0,2
1,1,1,0.9462217194570138,1,0,1.6500935486106298,2,1.0,2
1,3,1,-0.7460859728506785,1,1,0.055761035271290955,0,2.0,2
0,3,1,-0.6691628959276016,0,0,-0.2858429769246761,2,0.0,2
0,3,1,-0.6691628959276016,0,0,0.07127884415494427,2,0.0,2
0,1,1,2.407760180995475,0,0,0.7737942623518813,2,0.0,2
0,2,1,2.1000678733031677,0,0,-0.09113193818862174,1,0.0,4
1,1,0,-0.6691628959276016,0,0,2.7503334834730784,2,0.0,1
0,3,1,-0.28454751131221695,0,0,-0.2840412999792114,2,0.0,2
0,3,1,0.0,0,0,-0.29107910054743263,1,0.0,2
1,1,1,3.869298642533937,0,0,0.6732814773750952,2,0.0,2
0,3,1,1.6385294117647062,0,0,-0.32049061049130345,2,0.0,2
1,1,1,0.17699095022624461,0,0,0.6949362483542374,0,0.0,4
0,1,1,0.0,0,0,-0.6260047813734322,2,0.0,2
0,3,0,-1.5922398190045246,3,2,0.5823314392626983,2,5.0,1
1,2,0,-0.1307013574660631,0,0,-0.06298073591573695,2,0.0,1
0,2,1,0.10006787330316769,1,1,0.5108706950315294,2,2.0,2
0,3,0,0.869298642533937,0,5,1.092842665095974,2,5.0,3
0,3,1,0.0,1,0,0.07127884415494427,2,1.0,2
0,3,0,-2.130701357466063,3,2,0.5823314392626983,2,5.0,1
1,3,1,0.0,0,0,1.8208024391934032,2,0.0,2
1,1,1,1.4077601809954754,1,0,2.6971017254521517,0,1.0,2
1,1,1,2.0231447963800906,0,0,0.9114839581456586,0,0.0,4
0,3,1,0.0,0,0,-0.2990177395883861,2,0.0,2
1,3,0,-0.5153167420814477,0,0,-0.2990177395883861,2,0.0,1
1,2,0,-0.8999321266968323,0,1,0.37011468366710554,2,1.0,1
0,3,1,-0.6691628959276016,0,0,-0.2607624211766337,2,0.0,2
1,3,0,0.0,0,0,-0.28692571547363316,1,0.0,1
0,3,0,-0.8999321266968323,0,0,-0.3336653731550135,1,0.0,1
0,2,1,-0.43839366515837075,2,0,2.55724655256046,2,2.0,2
0,3,0,0.17699095022624461,1,1,0.04529311897997366,1,2.0,3
0,2,1,-0.5153167420814477,0,0,-0.06298073591573695,2,0.0,2
0,1,1,2.176990950226245,0,2,4.279883583951216,0,2.0,2
1,1,1,1.5616063348416291,2,0,5.162315501351258,2,2.0,4
0,3,1,0.79237556561086,0,0,-0.31309334072482853,0,0.0,2
0,1,1,1.3308371040723985,0,0,0.48217812348416594,2,0.0,2
0,3,1,0.4846832579185523,0,0,-0.30136511676252514,2,0.0,2
1,3,1,-0.7460859728506785,1,0,-0.2827766613540295,2,1.0,2
0,2,1,0.17699095022624461,2,0,2.55724655256046,2,2.0,2
0,3,1,0.0,0,0,-0.2892730926477721,2,0.0,2
0,3,1,1.0231447963800908,0,0,-0.277362968609244,2,0.0,2
1,1,0,0.0,1,0,1.6260914004573488,2,1.0,3
1,2,0,0.79237556561086,1,1,1.0630673549996534,2,2.0,3
0,1,1,0.10006787330316769,1,0,1.6260914004573488,2,1.0,2
0,2,1,3.1000678733031677,0,0,-0.1712545908114476,2,0.0,2
1,2,1,0.10006787330316769,0,0,-0.06298073591573695,2,0.0,2
0,3,1,-0.8999321266968323,0,0,-0.2892730926477721,2,0.0,2
0,3,1,-0.3999321266968323,0,0,-0.277362968609244,2,0.0,2
1,3,0,-0.8999321266968323,0,0,-0.19976526228258612,2,0.0,1
0,3,0,1.0231447963800908,1,6,1.405212736470099,2,7.0,3
1,1,1,0.4846832579185523,0,1,21.56273820248077,0,1.0,2
0,3,0,0.0,0,0,-0.27357338368789413,1,0.0,1
1,1,1,-0.20762443438914,0,0,2.6971017254521517,0,0.0,2
0,3,1,-0.7460859728506785,0,0,-0.22647425680826,2,0.0,2
0,3,1,-1.20762443438914,5,2,1.405212736470099,2,7.0,2
0,2,1,2.3308371040723985,1,1,1.0630673549996534,2,2.0,2
0,2,1,-0.3614705882352939,1,2,1.1747713256184602,0,3.0,2
0,3,1,-1.20762443438914,4,1,1.092842665095974,2,5.0,2
0,3,1,-0.8230090497737554,0,0,-0.18551209202411476,2,0.0,2
0,3,1,-0.8999321266968323,0,0,-0.28837225417503987,2,0.0,2
1,1,0,-1.1307013574660632,0,1,8.526925542235466,2,1.0,1
1,1,1,0.10006787330316769,1,0,1.84263911024877,2,1.0,2
1,3,0,-1.9768552036199092,0,1,-0.04493364978171989,0,1.0,1
0,3,1,-0.3614705882352939,0,0,-0.31309334072482853,0,0.0,2
0,1,1,2.3308371040723985,0,0,0.5238635576190146,2,0.0,4
0,2,1,1.715452488687783,0,0,-0.041325964936594836,2,0.0,2
1,3,0,0.0,0,0,-0.29107910054743263,1,0.0,1
0,1,1,1.4846832579185523,1,1,4.1763001524495875,0,2.0,2
0,3,1,0.9462217194570138,0,0,-0.29468678539255766,2,0.0,2
1,1,0,-0.8999321266968323,1,0,9.227998752685192,0,1.0,3
1,1,1,0.4077601809954754,0,0,0.5124948028549651,2,0.0,2
0,3,0,-0.8999321266968323,0,1,0.0,0,1.0,1
0,3,1,-0.3614705882352939,0,0,-0.290715300394983,1,0.0,2
0,3,1,-0.28454751131221695,1,0,-0.2858429769246761,2,1.0,2
0,2,1,0.7154524886877831,0,0,0.5000433095419583,2,0.0,2
1,2,0,1.1769909502262446,0,0,-0.041325964936594836,2,0.0,3
1,1,1,0.9462217194570138,0,0,0.5124948028549651,2,0.0,2
1,1,0,-0.5922398190045246,0,0,5.937556302404546,2,0.0,1
1,1,0,-0.43839366515837075,0,0,1.5179994456378627,0,0.0,4
0,1,1,0.0,0,0,0.5238635576190146,2,0.0,2
1,1,1,1.4077601809954754,1,0,1.6260914004573488,2,1.0,2
0,3,1,-0.05377828054298616,0,0,-0.21528740212043518,2,0.0,2
0,2,1,1.715452488687783,0,0,-0.06298073591573695,2,0.0,2
0,3,1,-0.8230090497737554,0,0,-0.29468678539255766,2,0.0,2
1,1,0,0.6385294117647061,0,0,9.227998752685192,0,0.0,1
1,2,0,-0.20762443438914,0,0,-0.1712545908114476,2,0.0,1
0,3,1,0.0,0,0,0.04529311897997366,1,0.0,2
0,3,1,0.25391402714932154,0,0,-0.2892730926477721,2,0.0,2
1,2,0,-1.8230090497737554,0,1,0.803210103249948,2,1.0,1
0,3,1,-0.9768552036199092,1,0,-0.32049061049130345,2,1.0,2
0,2,1,0.33083710407239847,0,0,-0.06298073591573695,2,0.0,2
0,2,1,1.5616063348416291,0,0,-0.06298073591573695,2,0.0,2
1,1,1,-0.20762443438914,1,0,1.6737318966114614,2,1.0,2
0,3,1,-0.7460859728506785,0,0,-0.2508358741597949,2,0.0,2
1,2,0,0.023144796380090763,3,0,0.283495599750537,2,3.0,3
1,3,0,0.0,0,0,-0.2908972004712078,1,0.0,1
0,2,1,-0.3614705882352939,1,0,0.5000433095419583,2,1.0,2
0,3,0,-0.3614705882352939,1,0,-0.2827766613540295,2,1.0,1
1,1,0,-0.05377828054298616,0,0,8.526925542235466,2,0.0,1
0,3,1,-1.4383936651583709,0,0,0.18767323816783318,0,0.0,2
0,3,1,-0.09223981900452462,0,0,0.07127884415494427,2,0.0,2
0,3,0,1.4077601809954754,1,3,0.8627607234425888,2,4.0,3
1,1,1,0.4077601809954754,0,0,21.56273820248077,0,0.0,2
1,1,1,0.0,0,0,0.6732814773750952,2,0.0,2
0,1,1,0.4846832579185523,1,0,2.7889526020372806,2,1.0,2
1,1,0,-0.6691628959276016,2,2,10.737336289931397,0,4.0,1
0,3,1,-0.43839366515837075,1,0,0.07127884415494427,2,1.0,2
1,3,1,0.10006787330316769,0,0,-0.2827766613540295,2,0.0,2
0,1,1,3.1000678733031677,1,1,2.4489726976647495,2,2.0,4
0,3,1,-1.053778280542986,1,1,0.25101344328182384,2,2.0,2
1,2,0,0.023144796380090763,0,0,-0.06298073591573695,2,0.0,1
0,1,1,-0.8230090497737554,1,0,1.6737318966114614,2,1.0,2
0,3,1,0.10006787330316769,0,0,-0.29035583119672925,1,0.0,2
1,2,0,-1.9768552036199092,1,1,0.37011468366710554,2,2.0,1
1,3,1,-1.8230090497737554,0,1,-0.0857182454438362,2,1.0,0
0,3,1,0.25391402714932154,0,0,-0.21456413276973182,2,0.0,2
0,3,1,-0.5153167420814477,0,0,-0.2840412999792114,2,0.0,2
1,2,0,1.4077601809954754,1,2,2.1891154459150437,2,3.0,3
1,2,1,-2.2330090497737554,1,1,0.001983577021689412,2,2.0,0
0,3,1,-0.1307013574660631,0,0,-0.28837225417503987,2,0.0,2
1,1,0,0.25391402714932154,0,0,3.120270598018155,2,0.0,4
0,3,1,0.869298642533937,0,0,-0.31742429492065694,2,0.0,2
1,3,1,-0.7460859728506785,0,0,-0.3129114406486037,0,0.0,2
1,1,0,0.4846832579185523,1,2,4.571140253620677,2,3.0,3
0,3,1,-1.053778280542986,0,0,-0.2892730926477721,2,0.0,2
1,1,0,1.6385294117647062,1,0,2.7503334834730784,2,1.0,3
0,1,1,0.0,0,0,1.089053080174624,0,0.0,4
0,3,0,0.06160633484162922,0,0,-0.29035583119672925,1,0.0,1
0,3,1,0.0,1,0,0.41992065691913233,1,1.0,2
0,3,1,0.17699095022624461,0,0,-0.26382873674728013,2,0.0,2
0,3,1,-0.43839366515837075,0,0,-0.21456413276973182,2,0.0,2
0,3,1,1.4077601809954754,0,0,-0.2858429769246761,2,0.0,2
0,2,0,2.1000678733031677,0,0,-0.1712545908114476,2,0.0,3
1,2,0,1.8692986425339368,1,3,0.37011468366710554,2,4.0,3
0,3,1,-0.8999321266968323,0,0,-0.29035583119672925,2,0.0,2
1,3,0,-1.8999321266968323,0,0,-0.0857182454438362,2,0.0,1
0,3,1,0.0,0,0,-0.2908972004712078,1,0.0,2
1,1,0,1.0231447963800908,0,1,8.526925542235466,2,1.0,3
1,3,0,-1.284547511312217,0,0,-0.3129114406486037,0,0.0,1
1,1,0,-0.9768552036199092,1,0,1.84263911024877,2,1.0,3
0,1,1,-0.05377828054298616,0,0,0.6732814773750952,2,0.0,2
0,3,1,0.0,1,2,0.3896039775483334,2,3.0,2
0,3,1,-0.3614705882352939,0,0,-0.32067251056752827,2,0.0,2
0,3,1,-0.3614705882352939,0,0,-0.3120106021758714,2,0.0,2
1,3,0,-0.8999321266968323,0,0,-0.30136511676252514,2,0.0,1
0,3,1,-1.6691628959276015,4,1,0.6353856281615965,1,5.0,0
1,3,1,-2.20762443438914,1,2,0.2650890444182662,2,3.0,0
0,1,1,1.2539140271493214,0,0,2.8041109417226804,0,0.0,2
0,2,1,-1.053778280542986,0,0,0.5000433095419583,2,0.0,2
0,1,1,0.0,0,0,0.7034162566696693,0,0.0,2
0,3,1,-0.3614705882352939,0,0,-0.2840412999792114,2,0.0,2
0,2,1,0.7154524886877831,0,0,-0.06298073591573695,2,0.0,2
1,1,0,1.4846832579185523,0,0,0.4969769939713118,2,0.0,4
1,3,0,0.10006787330316769,0,0,-0.2499350356870626,2,0.0,3
0,3,1,0.023144796380090763,0,0,-0.3129114406486037,0,0.0,2
0,3,0,0.023144796380090763,1,1,0.41992065691913233,2,2.0,3
1,2,0,0.10006787330316769,1,1,0.5108706950315294,2,2.0,3
1,1,1,-1.4383936651583709,1,2,4.571140253620677,2,3.0,0
1,3,1,-2.2522398190045245,0,1,-0.2571504053773127,0,1.0,0
1,3,1,-0.20762443438914,0,0,-0.32392072621439955,2,0.0,2
0,3,1,0.10006787330316769,0,0,-0.2892730926477721,2,0.0,2
0,1,1,0.7154524886877831,0,0,-0.6260047813734322,2,0.0,2
0,3,0,-0.8999321266968323,0,0,-0.2892730926477721,2,0.0,1
1,1,0,0.25391402714932154,1,0,1.6737318966114614,2,1.0,3
0,3,1,-0.28454751131221695,0,0,-0.28440076917746515,2,0.0,2
0,3,1,0.7154524886877831,0,0,0.41992065691913233,2,0.0,2
0,2,1,0.4077601809954754,0,0,-0.1712545908114476,2,0.0,2
0,3,0,-1.8230090497737554,4,2,0.7285011433719076,2,6.0,1
0,3,1,0.06160633484162922,0,0,-0.277362968609244,2,0.0,2
0,3,0,-0.5153167420814477,0,0,-0.2827766613540295,2,0.0,1
0,2,1,0.10006787330316769,1,1,0.9766301711593096,0,2.0,2
0,3,1,1.0231447963800908,0,0,-0.3466582357424988,2,0.0,2
0,3,1,-1.5153167420814477,3,2,0.5823314392626983,2,5.0,0
1,1,0,1.715452488687783,1,1,3.423437391726145,2,2.0,3
1,3,1,-0.20762443438914,0,0,-0.2508358741597949,2,0.0,2
0,1,1,0.6385294117647061,0,0,-0.6260047813734322,2,0.0,4
1,3,0,-0.20762443438914,0,1,-0.0857182454438362,2,1.0,3
0,3,1,-2.130701357466063,4,1,1.092842665095974,2,5.0,0
0,3,1,0.0,0,0,-0.3250034647633567,1,0.0,2
0,3,1,0.0,0,0,1.8208024391934032,2,0.0,2
1,2,1,-2.20762443438914,0,2,0.9766301711593096,0,2.0,0
1,3,1,0.0,0,0,-0.29035583119672925,1,0.0,2
1,1,0,2.4846832579185523,0,0,2.8387585752893076,2,0.0,3
1,3,0,-1.1307013574660632,1,0,0.0,0,1.0,3
1,2,1,-2.220701357466063,1,1,0.18604913034439746,2,2.0,0
0,3,1,-0.5153167420814477,0,0,-0.2858429769246761,2,0.0,2
0,3,1,-0.8999321266968323,0,0,-0.2665355831196729,2,0.0,2
1,1,0,0.7154524886877831,1,1,2.9755431016561564,0,2.0,1
0,3,1,-0.6691628959276016,0,0,-0.2508358741597949,2,0.0,2
1,1,1,0.0,0,0,0.6602886147876099,0,0.0,2
0,3,1,-0.7460859728506785,0,0,-0.2827766613540295,2,0.0,2
0,2,1,-1.053778280542986,0,0,-0.1712545908114476,2,0.0,2
1,1,0,0.023144796380090763,0,0,0.7165910193333795,0,0.0,1
0,3,1,0.3692986425339369,0,0,-0.34719960501697733,0,0.0,2
0,3,1,0.9462217194570138,0,0,-0.2990177395883861,2,0.0,2
0,3,1,0.4077601809954754,0,0,-0.2840412999792114,0,0.0,2
0,2,1,-0.1307013574660631,0,1,0.803210103249948,2,1.0,4
1,1,0,0.0,1,0,3.2330573071859194,0,1.0,3
0,3,1,-1.9768552036199092,4,2,0.7285011433719076,2,6.0,0
0,3,1,3.407760180995475,0,0,-0.2892730926477721,2,0.0,2
0,3,0,-1.5922398190045246,1,1,0.03428383341417777,0,2.0,1
1,1,0,-1.053778280542986,0,1,1.080391171782967,2,1.0,1
0,2,0,1.1000678733031677,1,0,0.5000433095419583,2,1.0,3
1,3,0,-0.8999321266968323,0,1,-0.2210605640634745,2,1.0,3
1,1,0,1.1769909502262446,1,1,6.51429647980043,2,2.0,3
1,1,1,1.6385294117647062,0,0,0.5238635576190146,2,0.0,2
1,3,0,-0.43839366515837075,0,3,0.20806337052179327,0,3.0,3
0,3,1,0.869298642533937,2,0,-0.014980770563370535,2,2.0,2
0,2,1,-0.6691628959276016,1,0,-0.12794504885316332,2,1.0,2
1,1,0,1.4077601809954754,0,0,0.4969769939713118,2,0.0,3
0,2,1,-0.43839366515837075,0,0,-0.06298073591573695,2,0.0,2
1,2,0,0.9462217194570138,0,0,-0.06298073591573695,2,0.0,3
1,2,0,-0.20762443438914,1,0,-0.025808156052941598,0,1.0,1
0,1,1,0.10006787330316769,0,0,1.5609451874436977,2,0.0,2
0,3,1,0.0,0,0,-0.21456413276973182,2,0.0,2
1,3,1,-1.9768552036199092,1,1,-0.14382665788926616,2,2.0,0
1,1,0,1.3308371040723985,1,1,1.6500935486106298,2,2.0,3
0,1,1,0.25391402714932154,0,0,-0.40945707158201095,2,0.0,2
0,3,1,1.3308371040723985,0,0,-0.23621890374887394,2,0.0,2
1,2,0,-0.1307013574660631,1,0,0.4134242256253898,0,1.0,3
1,3,0,-1.1307013574660632,0,0,-0.31309334072482853,0,0.0,1
0,3,1,-0.7460859728506785,0,0,-0.1995876931605571,2,0.0,2
1,1,0,2.0231447963800906,0,1,2.9755431016561564,0,1.0,3
1,2,0,-0.3614705882352939,0,1,0.5000433095419583,2,1.0,3
